phage,batch,time,replicate,line,temperature,pfu,dilution,pfu_ml
phage14,3,4,5,37_evo,37,62,-5,620000000
phage14,3,4,6,37_evo,37,56,-5,560000000
phage14,3,4,1,37_evo,42,3,0,300
phage14,3,4,2,37_evo,42,0,0,0
phage14,3,4,3,37_evo,42,1,0,100
phage14,3,4,4,37_evo,42,2,0,200
phage14,3,4,5,37_evo,42,3,0,300
phage14,3,4,6,37_evo,42,1,0,100
phage14,3,8,1,37_evo,37,96,-6,9600000000
phage14,3,8,2,37_evo,37,58,-6,5800000000
phage14,3,8,3,37_evo,37,83,-6,8300000000
phage14,3,8,4,37_evo,37,53,-6,5300000000
phage14,3,8,5,37_evo,37,73,-6,7300000000
phage14,3,8,6,37_evo,37,65,-6,6500000000
phage14,3,8,1,37_evo,42,77,-2,770000
phage14,3,8,2,37_evo,42,141,-1,141000
phage14,3,8,3,37_evo,42,31,-2,310000
phage14,3,8,4,37_evo,42,67,0,6700
phage14,3,8,5,37_evo,42,35,-2,350000
phage14,3,8,6,37_evo,42,142,-1,142000
LUZ19,1,0,1,42_C_evo,37,,,10000
LUZ19,1,0,2,42_C_evo,37,,,10000
LUZ19,1,0,3,42_C_evo,37,,,10000
LUZ19,1,0,4,42_C_evo,37,,,10000
LUZ19,1,0,5,42_C_evo,37,,,10000
LUZ19,1,0,6,42_C_evo,37,,,10000
LUZ19,1,0,1,42_C_evo,42,,,10000
LUZ19,1,0,2,42_C_evo,42,,,10000
LUZ19,1,0,3,42_C_evo,42,,,10000
LUZ19,1,0,4,42_C_evo,42,,,10000
LUZ19,1,0,5,42_C_evo,42,,,10000
LUZ19,1,0,6,42_C_evo,42,,,10000
LUZ19,2,0,1,42_C_evo,37,,,10000
LUZ19,2,0,2,42_C_evo,37,,,10000
LUZ19,2,0,3,42_C_evo,37,,,10000
LUZ19,2,0,4,42_C_evo,37,,,10000
LUZ19,2,0,5,42_C_evo,37,,,10000
LUZ19,2,0,6,42_C_evo,37,,,10000
LUZ19,2,0,1,42_C_evo,42,,,10000
LUZ19,2,0,2,42_C_evo,42,,,10000
LUZ19,2,0,3,42_C_evo,42,,,10000
LUZ19,2,0,4,42_C_evo,42,,,10000
LUZ19,2,0,5,42_C_evo,42,,,10000
LUZ19,2,0,6,42_C_evo,42,,,10000
LUZ19,3,0,1,42_C_evo,37,,,10000
LUZ19,3,0,2,42_C_evo,37,,,10000
LUZ19,3,0,3,42_C_evo,37,,,10000
LUZ19,3,0,4,42_C_evo,37,,,10000
LUZ19,3,0,5,42_C_evo,37,,,10000
LUZ19,3,0,6,42_C_evo,37,,,10000
LUZ19,3,0,1,42_C_evo,42,,,10000
LUZ19,3,0,2,42_C_evo,42,,,10000
LUZ19,3,0,3,42_C_evo,42,,,10000
LUZ19,3,0,4,42_C_evo,42,,,10000
LUZ19,3,0,5,42_C_evo,42,,,10000
LUZ19,3,0,6,42_C_evo,42,,,10000
LUZ19,1,2,1,42_C_evo,37,29,-5,290000000
LUZ19,1,2,2,42_C_evo,37,25,-5,250000000
LUZ19,1,2,3,42_C_evo,37,32,-5,320000000
LUZ19,1,2,4,42_C_evo,37,44,-5,440000000
LUZ19,1,2,5,42_C_evo,37,38,-5,380000000
LUZ19,1,2,6,42_C_evo,37,29,-5,290000000
LUZ19,1,2,1,42_C_evo,42,21,-5,210000000
LUZ19,1,2,2,42_C_evo,42,26,-5,260000000
LUZ19,1,2,3,42_C_evo,42,22,-5,220000000
LUZ19,1,2,4,42_C_evo,42,32,-5,320000000
LUZ19,1,2,5,42_C_evo,42,20,-5,200000000
LUZ19,1,2,6,42_C_evo,42,28,-5,280000000
LUZ19,2,2,1,42_C_evo,37,20,-5,200000000
LUZ19,2,2,2,42_C_evo,37,23,-5,230000000
LUZ19,2,2,3,42_C_evo,37,28,-5,280000000
LUZ19,2,2,4,42_C_evo,37,13,-6,1300000000
LUZ19,2,2,5,42_C_evo,37,31,-5,310000000
LUZ19,2,2,6,42_C_evo,37,23,-5,230000000
LUZ19,2,2,1,42_C_evo,42,32,-5,320000000
LUZ19,2,2,2,42_C_evo,42,26,-5,260000000
LUZ19,2,2,3,42_C_evo,42,23,-5,230000000
LUZ19,2,2,4,42_C_evo,42,31,-5,310000000
LUZ19,2,2,5,42_C_evo,42,17,-5,170000000
LUZ19,2,2,6,42_C_evo,42,17,-5,170000000
LUZ19,3,2,1,42_C_evo,37,19,-5,190000000
LUZ19,3,2,2,42_C_evo,37,15,-5,150000000
LUZ19,3,2,3,42_C_evo,37,14,-5,140000000
LUZ19,3,2,4,42_C_evo,37,8,-6,800000000
LUZ19,3,2,5,42_C_evo,37,18,-5,180000000
LUZ19,3,2,6,42_C_evo,37,15,-5,150000000
LUZ19,3,2,1,42_C_evo,42,13,-5,130000000
LUZ19,3,2,2,42_C_evo,42,23,-5,230000000
LUZ19,3,2,3,42_C_evo,42,20,-5,200000000
LUZ19,3,2,4,42_C_evo,42,23,-5,230000000
LUZ19,3,2,5,42_C_evo,42,22,-5,220000000
LUZ19,3,2,6,42_C_evo,42,17,-5,170000000
LUZ19,1,4,1,42_C_evo,37,10,-7,10000000000
LUZ19,1,4,2,42_C_evo,37,16,-7,16000000000
LUZ19,1,4,3,42_C_evo,37,16,-7,16000000000
LUZ19,1,4,4,42_C_evo,37,20,-7,20000000000
LUZ19,1,4,5,42_C_evo,37,20,-7,20000000000
LUZ19,1,4,6,42_C_evo,37,16,-7,16000000000
LUZ19,1,4,1,42_C_evo,42,11,-7,11000000000
LUZ19,1,4,2,42_C_evo,42,16,-7,16000000000
LUZ19,1,4,3,42_C_evo,42,14,-7,14000000000
LUZ19,1,4,4,42_C_evo,42,12,-7,12000000000
LUZ19,1,4,5,42_C_evo,42,12,-7,12000000000
LUZ19,1,4,6,42_C_evo,42,12,-7,12000000000
LUZ19,2,4,1,42_C_evo,37,16,-7,16000000000
LUZ19,2,4,2,42_C_evo,37,16,-7,16000000000
LUZ19,2,4,3,42_C_evo,37,18,-7,18000000000
LUZ19,2,4,4,42_C_evo,37,21,-7,21000000000
LUZ19,2,4,5,42_C_evo,37,20,-7,20000000000
LUZ19,2,4,6,42_C_evo,37,14,-7,14000000000
LUZ19,2,4,1,42_C_evo,42,16,-7,16000000000
LUZ19,2,4,2,42_C_evo,42,13,-7,13000000000
LUZ19,2,4,3,42_C_evo,42,16,-7,16000000000
LUZ19,2,4,4,42_C_evo,42,15,-7,15000000000
LUZ19,2,4,5,42_C_evo,42,12,-7,12000000000
LUZ19,2,4,6,42_C_evo,42,12,-7,12000000000
LUZ19,3,4,1,42_C_evo,37,14,-7,14000000000
LUZ19,3,4,2,42_C_evo,37,20,-7,20000000000
LUZ19,3,4,3,42_C_evo,37,24,-7,24000000000
LUZ19,3,4,4,42_C_evo,37,25,-7,25000000000
LUZ19,3,4,5,42_C_evo,37,28,-7,28000000000
LUZ19,3,4,6,42_C_evo,37,20,-7,20000000000
LUZ19,3,4,1,42_C_evo,42,26,-6,2600000000
LUZ19,3,4,2,42_C_evo,42,34,-6,3400000000
LUZ19,3,4,3,42_C_evo,42,28,-6,2800000000
LUZ19,3,4,4,42_C_evo,42,37,-6,3700000000
LUZ19,3,4,5,42_C_evo,42,25,-6,2500000000
LUZ19,3,4,6,42_C_evo,42,29,-6,2900000000
LUZ19,1,8,1,42_C_evo,37,8,-8,80000000000
LUZ19,1,8,2,42_C_evo,37,20,-8,2.00E+11
LUZ19,1,8,3,42_C_evo,37,25,-8,2.50E+11
LUZ19,1,8,4,42_C_evo,37,27,-8,2.70E+11
LUZ19,1,8,5,42_C_evo,37,34,-8,3.40E+11
LUZ19,1,8,6,42_C_evo,37,26,-8,2.60E+11
LUZ19,1,8,1,42_C_evo,42,18,-8,1.80E+11
LUZ19,1,8,2,42_C_evo,42,22,-8,2.20E+11
LUZ19,1,8,3,42_C_evo,42,28,-8,2.80E+11
LUZ19,1,8,4,42_C_evo,42,31,-8,3.10E+11
LUZ19,1,8,5,42_C_evo,42,20,-8,2.00E+11
LUZ19,1,8,6,42_C_evo,42,12,-8,1.20E+11
LUZ19,2,8,1,42_C_evo,37,11,-8,1.10E+11
LUZ19,2,8,2,42_C_evo,37,18,-8,1.80E+11
LUZ19,2,8,3,42_C_evo,37,14,-8,1.40E+11
LUZ19,2,8,4,42_C_evo,37,28,-8,2.80E+11
LUZ19,2,8,5,42_C_evo,37,29,-8,2.90E+11
LUZ19,2,8,6,42_C_evo,37,28,-8,2.80E+11
LUZ19,2,8,1,42_C_evo,42,20,-8,2.00E+11
LUZ19,2,8,2,42_C_evo,42,20,-8,2.00E+11
LUZ19,2,8,3,42_C_evo,42,19,-8,1.90E+11
LUZ19,2,8,4,42_C_evo,42,19,-8,1.90E+11
LUZ19,2,8,5,42_C_evo,42,17,-8,1.70E+11
LUZ19,2,8,6,42_C_evo,42,19,-8,1.90E+11
LUZ19,3,8,1,42_C_evo,37,12,-8,1.20E+11
LUZ19,3,8,2,42_C_evo,37,21,-8,2.10E+11
LUZ19,3,8,3,42_C_evo,37,13,-8,1.30E+11
LUZ19,3,8,4,42_C_evo,37,22,-8,2.20E+11
LUZ19,3,8,5,42_C_evo,37,16,-8,1.60E+11
LUZ19,3,8,6,42_C_evo,37,19,-8,1.90E+11
LUZ19,3,8,1,42_C_evo,42,29,-8,2.90E+11
LUZ19,3,8,2,42_C_evo,42,27,-8,2.70E+11
LUZ19,3,8,3,42_C_evo,42,23,-8,2.30E+11
LUZ19,3,8,4,42_C_evo,42,22,-8,2.20E+11
LUZ19,3,8,5,42_C_evo,42,20,-8,2.00E+11
LUZ19,3,8,6,42_C_evo,42,16,-8,1.60E+11
phage14,1,0,1,42_C_evo,37,,,10000
phage14,1,0,2,42_C_evo,37,,,10000
phage14,1,0,3,42_C_evo,37,,,10000
phage14,1,0,4,42_C_evo,37,,,10000
phage14,1,0,5,42_C_evo,37,,,10000
phage14,1,0,6,42_C_evo,37,,,10000
phage14,1,0,1,42_C_evo,42,,,10000
phage14,1,0,2,42_C_evo,42,,,10000
phage14,1,0,3,42_C_evo,42,,,10000
phage14,1,0,4,42_C_evo,42,,,10000
phage14,1,0,5,42_C_evo,42,,,10000
phage14,1,0,6,42_C_evo,42,,,10000
phage14,1,2,1,42_C_evo,37,115,-2,1150000
phage14,1,2,2,42_C_evo,37,68,-2,680000
phage14,1,2,3,42_C_evo,37,73,-3,7300000
phage14,1,2,4,42_C_evo,37,167,-3,16700000
phage14,1,2,5,42_C_evo,37,230,-3,23000000
phage14,1,2,6,42_C_evo,37,139,-2,1390000
phage14,1,2,1,42_C_evo,42,97,-1,97000
phage14,1,2,2,42_C_evo,42,42,0,4200
phage14,1,2,3,42_C_evo,42,60,0,6000
phage14,1,2,4,42_C_evo,42,52,-1,52000
phage14,1,2,5,42_C_evo,42,37,0,3700
phage14,1,2,6,42_C_evo,42,33,-1,33000
phage14,1,4,1,42_C_evo,37,84,-5,840000000
phage14,1,4,2,42_C_evo,37,95,-5,950000000
phage14,1,4,3,42_C_evo,37,104,-5,1040000000
phage14,1,4,4,42_C_evo,37,128,-5,1280000000
phage14,1,4,5,42_C_evo,37,92,-5,920000000
phage14,1,4,6,42_C_evo,37,97,-5,970000000
phage14,1,4,1,42_C_evo,42,36,-5,360000000
phage14,1,4,2,42_C_evo,42,99,-4,99000000
phage14,1,4,3,42_C_evo,42,160,-4,160000000
phage14,1,4,4,42_C_evo,42,51,-5,510000000
phage14,1,4,5,42_C_evo,42,17,-4,17000000
phage14,1,4,6,42_C_evo,42,7,-4,7000000
phage14,1,8,1,42_C_evo,37,96,-6,9600000000
phage14,1,8,2,42_C_evo,37,99,-6,9900000000
phage14,1,8,3,42_C_evo,37,153,-6,15300000000
phage14,1,8,4,42_C_evo,37,109,-6,10900000000
phage14,1,8,5,42_C_evo,37,93,-6,9300000000
phage14,1,8,6,42_C_evo,37,69,-6,6900000000
phage14,1,8,1,42_C_evo,42,85,-6,8500000000
phage14,1,8,2,42_C_evo,42,230,-6,23000000000
phage14,1,8,3,42_C_evo,42,157,-6,15700000000
phage14,1,8,4,42_C_evo,42,141,-6,14100000000
phage14,1,8,5,42_C_evo,42,130,-6,13000000000
phage14,1,8,6,42_C_evo,42,198,-6,19800000000
phage14,2,0,1,42_C_evo,37,,,10000
phage14,2,0,2,42_C_evo,37,,,10000
phage14,2,0,3,42_C_evo,37,,,10000
phage14,2,0,4,42_C_evo,37,,,10000
phage14,2,0,5,42_C_evo,37,,,10000
phage14,2,0,6,42_C_evo,37,,,10000
phage14,2,0,1,42_C_evo,42,,,10000
phage14,2,0,2,42_C_evo,42,,,10000
phage14,2,0,3,42_C_evo,42,,,10000
phage14,2,0,4,42_C_evo,42,,,10000
phage14,2,0,5,42_C_evo,42,,,10000
phage14,2,0,6,42_C_evo,42,,,10000
phage14,2,4,1,42_C_evo,37,106,-5,1060000000
phage14,2,4,2,42_C_evo,37,89,-5,890000000
phage14,2,4,3,42_C_evo,37,89,-5,890000000
phage14,2,4,4,42_C_evo,37,94,-5,940000000
phage14,2,4,5,42_C_evo,37,123,-5,1230000000
phage14,2,4,6,42_C_evo,37,119,-5,1190000000
phage14,2,4,1,42_C_evo,42,186,-4,186000000
phage14,2,4,2,42_C_evo,42,153,-4,153000000
phage14,2,4,3,42_C_evo,42,97,-4,97000000
phage14,2,4,4,42_C_evo,42,114,-5,1140000000
phage14,2,4,5,42_C_evo,42,30,-4,30000000
phage14,2,4,6,42_C_evo,42,22,-4,22000000
phage14,2,8,1,42_C_evo,37,110,-6,11000000000
phage14,2,8,2,42_C_evo,37,99,-6,9900000000
phage14,2,8,3,42_C_evo,37,128,-6,12800000000
phage14,2,8,4,42_C_evo,37,127,-6,12700000000
phage14,2,8,5,42_C_evo,37,144,-6,14400000000
phage14,2,8,6,42_C_evo,37,131,-6,13100000000
phage14,2,8,1,42_C_evo,42,151,-6,15100000000
phage14,2,8,2,42_C_evo,42,178,-6,17800000000
phage14,2,8,3,42_C_evo,42,153,-6,15300000000
phage14,2,8,4,42_C_evo,42,142,-6,14200000000
phage14,2,8,5,42_C_evo,42,128,-6,12800000000
phage14,2,8,6,42_C_evo,42,126,-6,12600000000
phage14,3,0,1,42_C_evo,37,,,10000
phage14,3,0,2,42_C_evo,37,,,10000
phage14,3,0,3,42_C_evo,37,,,10000
phage14,3,0,4,42_C_evo,37,,,10000
phage14,3,0,5,42_C_evo,37,,,10000
phage14,3,0,6,42_C_evo,37,,,10000
phage14,3,0,1,42_C_evo,42,,,10000
phage14,3,0,2,42_C_evo,42,,,10000
phage14,3,0,3,42_C_evo,42,,,10000
phage14,3,0,4,42_C_evo,42,,,10000
phage14,3,0,5,42_C_evo,42,,,10000
phage14,3,0,6,42_C_evo,42,,,10000
phage14,3,4,1,42_C_evo,37,132,-5,1320000000
phage14,3,4,2,42_C_evo,37,143,-5,1430000000
phage14,3,4,3,42_C_evo,37,122,-5,1220000000
phage14,3,4,4,42_C_evo,37,112,-5,1120000000
phage14,3,4,5,42_C_evo,37,95,-5,950000000
phage14,3,4,6,42_C_evo,37,110,-5,1100000000
phage14,3,4,1,42_C_evo,42,72,-4,72000000
phage14,3,4,2,42_C_evo,42,40,-4,40000000
phage14,3,4,3,42_C_evo,42,47,-4,47000000
phage14,3,4,4,42_C_evo,42,99,-4,99000000
phage14,3,4,5,42_C_evo,42,2,-4,2000000
phage14,3,4,6,42_C_evo,42,8,-4,8000000
phage14,3,8,1,42_C_evo,37,97,-6,9700000000
phage14,3,8,2,42_C_evo,37,62,-6,6200000000
phage14,3,8,3,42_C_evo,37,73,-6,7300000000
phage14,3,8,4,42_C_evo,37,116,-6,11600000000
phage14,3,8,5,42_C_evo,37,85,-6,8500000000
phage14,3,8,6,42_C_evo,37,75,-6,7500000000
phage14,3,8,1,42_C_evo,42,89,-6,8900000000
phage14,3,8,2,42_C_evo,42,149,-6,14900000000
phage14,3,8,3,42_C_evo,42,131,-6,13100000000
phage14,3,8,4,42_C_evo,42,156,-6,15600000000
phage14,3,8,5,42_C_evo,42,116,-6,11600000000
phage14,3,8,6,42_C_evo,42,72,-6,7200000000
LUZ19,1,0,1,42_evo,37,,,10000
LUZ19,1,0,2,42_evo,37,,,10000
LUZ19,1,0,3,42_evo,37,,,10000
LUZ19,1,0,4,42_evo,37,,,10000
LUZ19,1,0,5,42_evo,37,,,10000
LUZ19,1,0,6,42_evo,37,,,10000
LUZ19,1,0,1,42_evo,42,,,10000
LUZ19,1,0,2,42_evo,42,,,10000
LUZ19,1,0,3,42_evo,42,,,10000
LUZ19,1,0,4,42_evo,42,,,10000
LUZ19,1,0,5,42_evo,42,,,10000
LUZ19,1,0,6,42_evo,42,,,10000
LUZ19,2,0,1,42_evo,37,,,10000
LUZ19,2,0,2,42_evo,37,,,10000
LUZ19,2,0,3,42_evo,37,,,10000
LUZ19,2,0,4,42_evo,37,,,10000
LUZ19,2,0,5,42_evo,37,,,10000
LUZ19,2,0,6,42_evo,37,,,10000
LUZ19,2,0,1,42_evo,42,,,10000
LUZ19,2,0,2,42_evo,42,,,10000
LUZ19,2,0,3,42_evo,42,,,10000
LUZ19,2,0,4,42_evo,42,,,10000
LUZ19,2,0,5,42_evo,42,,,10000
LUZ19,2,0,6,42_evo,42,,,10000
LUZ19,3,0,1,42_evo,37,,,10000
LUZ19,3,0,2,42_evo,37,,,10000
LUZ19,3,0,3,42_evo,37,,,10000
LUZ19,3,0,4,42_evo,37,,,10000
LUZ19,3,0,5,42_evo,37,,,10000
LUZ19,3,0,6,42_evo,37,,,10000
LUZ19,3,0,1,42_evo,42,,,10000
LUZ19,3,0,2,42_evo,42,,,10000
LUZ19,3,0,3,42_evo,42,,,10000
LUZ19,3,0,4,42_evo,42,,,10000
LUZ19,3,0,5,42_evo,42,,,10000
LUZ19,3,0,6,42_evo,42,,,10000
LUZ19,1,2,1,42_evo,37,28,-5,280000000
LUZ19,1,2,2,42_evo,37,25,-5,250000000
LUZ19,1,2,3,42_evo,37,28,-5,280000000
LUZ19,1,2,4,42_evo,37,28,-5,280000000
LUZ19,1,2,5,42_evo,37,36,-5,360000000
LUZ19,1,2,6,42_evo,37,33,-5,330000000
LUZ19,1,2,1,42_evo,42,20,-5,200000000
LUZ19,1,2,2,42_evo,42,17,-5,170000000
LUZ19,1,2,3,42_evo,42,18,-5,180000000
LUZ19,1,2,4,42_evo,42,18,-5,180000000
LUZ19,1,2,5,42_evo,42,33,-5,330000000
LUZ19,1,2,6,42_evo,42,27,-5,270000000
LUZ19,2,2,1,42_evo,37,18,-5,180000000
LUZ19,2,2,2,42_evo,37,10,-6,1000000000
LUZ19,2,2,3,42_evo,37,7,-6,700000000
LUZ19,2,2,4,42_evo,37,15,-6,1500000000
LUZ19,2,2,5,42_evo,37,17,-6,1700000000
LUZ19,2,2,6,42_evo,37,10,-6,1000000000
LUZ19,2,2,1,42_evo,42,21,-5,210000000
LUZ19,2,2,2,42_evo,42,23,-5,230000000
LUZ19,2,2,3,42_evo,42,31,-5,310000000
LUZ19,2,2,4,42_evo,42,17,-5,170000000
LUZ19,2,2,5,42_evo,42,39,-5,390000000
LUZ19,2,2,6,42_evo,42,19,-5,190000000
LUZ19,3,2,1,42_evo,37,21,-5,210000000
LUZ19,3,2,2,42_evo,37,24,-5,240000000
LUZ19,3,2,3,42_evo,37,30,-5,300000000
LUZ19,3,2,4,42_evo,37,25,-5,250000000
LUZ19,3,2,5,42_evo,37,28,-5,280000000
LUZ19,3,2,6,42_evo,37,20,-5,200000000
LUZ19,3,2,1,42_evo,42,20,-5,200000000
LUZ19,3,2,2,42_evo,42,21,-5,210000000
LUZ19,3,2,3,42_evo,42,23,-5,230000000
LUZ19,3,2,4,42_evo,42,18,-5,180000000
LUZ19,3,2,5,42_evo,42,20,-5,200000000
LUZ19,3,2,6,42_evo,42,15,-5,150000000
LUZ19,1,4,1,42_evo,37,18,-7,18000000000
LUZ19,1,4,2,42_evo,37,17,-7,17000000000
LUZ19,1,4,3,42_evo,37,17,-7,17000000000
LUZ19,1,4,4,42_evo,37,15,-7,15000000000
LUZ19,1,4,5,42_evo,37,17,-7,17000000000
LUZ19,1,4,6,42_evo,37,23,-7,23000000000
LUZ19,1,4,1,42_evo,42,14,-7,14000000000
LUZ19,1,4,2,42_evo,42,14,-7,14000000000
LUZ19,1,4,3,42_evo,42,11,-7,11000000000
LUZ19,1,4,4,42_evo,42,16,-7,16000000000
LUZ19,1,4,5,42_evo,42,19,-7,19000000000
LUZ19,1,4,6,42_evo,42,16,-7,16000000000
LUZ19,2,4,1,42_evo,37,16,-7,16000000000
LUZ19,2,4,2,42_evo,37,23,-7,23000000000
LUZ19,2,4,3,42_evo,37,22,-7,22000000000
LUZ19,2,4,4,42_evo,37,28,-7,28000000000
LUZ19,2,4,5,42_evo,37,23,-7,23000000000
LUZ19,2,4,6,42_evo,37,20,-7,20000000000
LUZ19,2,4,1,42_evo,42,14,-7,14000000000
LUZ19,2,4,2,42_evo,42,17,-7,17000000000
LUZ19,2,4,3,42_evo,42,15,-7,15000000000
LUZ19,2,4,4,42_evo,42,13,-7,13000000000
LUZ19,2,4,5,42_evo,42,16,-7,16000000000
LUZ19,2,4,6,42_evo,42,12,-7,12000000000
LUZ19,3,4,1,42_evo,37,38,-6,3800000000
LUZ19,3,4,2,42_evo,37,44,-6,4400000000
LUZ19,3,4,3,42_evo,37,43,-6,4300000000
LUZ19,3,4,4,42_evo,37,32,-6,3200000000
LUZ19,3,4,5,42_evo,37,48,-6,4800000000
LUZ19,3,4,6,42_evo,37,31,-6,3100000000
LUZ19,3,4,1,42_evo,42,31,-6,3100000000
LUZ19,3,4,2,42_evo,42,46,-6,4600000000
LUZ19,3,4,3,42_evo,42,31,-6,3100000000
LUZ19,3,4,4,42_evo,42,25,-6,2500000000
LUZ19,3,4,5,42_evo,42,29,-6,2900000000
LUZ19,3,4,6,42_evo,42,26,-6,2600000000
LUZ19,1,8,1,42_evo,37,12,-8,1.20E+11
LUZ19,1,8,2,42_evo,37,23,-8,2.30E+11
LUZ19,1,8,3,42_evo,37,25,-8,2.50E+11
LUZ19,1,8,4,42_evo,37,25,-8,2.50E+11
LUZ19,1,8,5,42_evo,37,28,-8,2.80E+11
LUZ19,1,8,6,42_evo,37,20,-8,2.00E+11
LUZ19,1,8,1,42_evo,42,29,-8,2.90E+11
LUZ19,1,8,2,42_evo,42,21,-8,2.10E+11
LUZ19,1,8,3,42_evo,42,24,-8,2.40E+11
LUZ19,1,8,4,42_evo,42,30,-8,3.00E+11
LUZ19,1,8,5,42_evo,42,28,-8,2.80E+11
LUZ19,1,8,6,42_evo,42,23,-8,2.30E+11
LUZ19,2,8,1,42_evo,37,18,-8,1.80E+11
LUZ19,2,8,2,42_evo,37,18,-8,1.80E+11
LUZ19,2,8,3,42_evo,37,20,-8,2.00E+11
LUZ19,2,8,4,42_evo,37,23,-8,2.30E+11
LUZ19,2,8,5,42_evo,37,24,-8,2.40E+11
LUZ19,2,8,6,42_evo,37,17,-8,1.70E+11
LUZ19,2,8,1,42_evo,42,33,-8,3.30E+11
LUZ19,2,8,2,42_evo,42,23,-8,2.30E+11
LUZ19,2,8,3,42_evo,42,24,-8,2.40E+11
LUZ19,2,8,4,42_evo,42,27,-8,2.70E+11
LUZ19,2,8,5,42_evo,42,19,-8,1.90E+11
LUZ19,2,8,6,42_evo,42,18,-8,1.80E+11
LUZ19,3,8,1,42_evo,37,10,-8,1.00E+11
LUZ19,3,8,2,42_evo,37,14,-8,1.40E+11
LUZ19,3,8,3,42_evo,37,13,-8,1.30E+11
LUZ19,3,8,4,42_evo,37,28,-8,2.80E+11
LUZ19,3,8,5,42_evo,37,20,-8,2.00E+11
LUZ19,3,8,6,42_evo,37,26,-8,2.60E+11
LUZ19,3,8,1,42_evo,42,29,-8,2.90E+11
LUZ19,3,8,2,42_evo,42,23,-8,2.30E+11
LUZ19,3,8,3,42_evo,42,28,-8,2.80E+11
LUZ19,3,8,4,42_evo,42,18,-8,1.80E+11
LUZ19,3,8,5,42_evo,42,18,-8,1.80E+11
LUZ19,3,8,6,42_evo,42,6,-8,60000000000
phage14,1,0,1,42_evo,37,,,10000
phage14,1,0,2,42_evo,37,,,10000
phage14,1,0,3,42_evo,37,,,10000
phage14,1,0,4,42_evo,37,,,10000
phage14,1,0,5,42_evo,37,,,10000
phage14,1,0,6,42_evo,37,,,10000
phage14,1,0,1,42_evo,42,,,10000
phage14,1,0,2,42_evo,42,,,10000
phage14,1,0,3,42_evo,42,,,10000
phage14,1,0,4,42_evo,42,,,10000
phage14,1,0,5,42_evo,42,,,10000
phage14,1,0,6,42_evo,42,,,10000
phage14,1,2,1,42_evo,37,27,-2,270000
phage14,1,2,2,42_evo,37,52,-2,520000
phage14,1,2,3,42_evo,37,22,-2,220000
phage14,1,2,4,42_evo,37,67,-1,67000
phage14,1,2,5,42_evo,37,53,-2,530000
phage14,1,2,6,42_evo,37,44,-2,440000
phage14,1,2,1,42_evo,42,52,-1,52000
phage14,1,2,2,42_evo,42,50,0,5000
phage14,1,2,3,42_evo,42,31,0,3100
phage14,1,2,4,42_evo,42,75,0,7500
phage14,1,2,5,42_evo,42,95,0,9500
phage14,1,2,6,42_evo,42,83,0,8300
phage14,1,4,1,42_evo,37,48,-5,480000000
phage14,1,4,2,42_evo,37,52,-5,520000000
phage14,1,4,3,42_evo,37,31,-5,310000000
phage14,1,4,4,42_evo,37,46,-5,460000000
phage14,1,4,5,42_evo,37,72,-5,720000000
phage14,1,4,6,42_evo,37,44,-5,440000000
phage14,1,4,1,42_evo,42,147,-4,147000000
phage14,1,4,2,42_evo,42,80,-4,80000000
phage14,1,4,3,42_evo,42,156,-3,15600000
phage14,1,4,4,42_evo,42,123,-3,12300000
phage14,1,4,5,42_evo,42,183,-4,183000000
phage14,1,4,6,42_evo,42,95,-4,95000000
phage14,1,8,1,42_evo,37,169,-6,16900000000
phage14,1,8,2,42_evo,37,65,-6,6500000000
phage14,1,8,3,42_evo,37,94,-6,9400000000
phage14,1,8,4,42_evo,37,80,-6,8000000000
phage14,1,8,5,42_evo,37,107,-6,10700000000
phage14,1,8,6,42_evo,37,143,-6,14300000000
phage14,1,8,1,42_evo,42,186,-6,18600000000
phage14,1,8,2,42_evo,42,157,-6,15700000000
phage14,1,8,3,42_evo,42,235,-6,23500000000
phage14,1,8,4,42_evo,42,141,-6,14100000000
phage14,1,8,5,42_evo,42,156,-6,15600000000
phage14,1,8,6,42_evo,42,167,-6,16700000000
phage14,2,0,1,42_evo,37,,,10000
phage14,2,0,2,42_evo,37,,,10000
phage14,2,0,3,42_evo,37,,,10000
phage14,2,0,4,42_evo,37,,,10000
phage14,2,0,5,42_evo,37,,,10000
phage14,2,0,6,42_evo,37,,,10000
phage14,2,0,1,42_evo,42,,,10000
phage14,2,0,2,42_evo,42,,,10000
phage14,2,0,3,42_evo,42,,,10000
phage14,2,0,4,42_evo,42,,,10000
phage14,2,0,5,42_evo,42,,,10000
phage14,2,0,6,42_evo,42,,,10000
phage14,2,4,1,42_evo,37,31,-5,310000000
phage14,2,4,2,42_evo,37,40,-5,400000000
phage14,2,4,3,42_evo,37,45,-5,450000000
phage14,2,4,4,42_evo,37,46,-5,460000000
phage14,2,4,5,42_evo,37,76,-5,760000000
phage14,2,4,6,42_evo,37,96,-5,960000000
phage14,2,4,1,42_evo,42,47,-4,47000000
phage14,2,4,2,42_evo,42,89,-4,89000000
phage14,2,4,3,42_evo,42,92,-3,9200000
phage14,2,4,4,42_evo,42,59,-4,59000000
phage14,2,4,5,42_evo,42,85,-4,85000000
phage14,2,4,6,42_evo,42,50,-4,50000000
phage14,2,8,1,42_evo,37,206,-6,20600000000
phage14,2,8,2,42_evo,37,134,-6,13400000000
phage14,2,8,3,42_evo,37,102,-6,10200000000
